method,variant_label,variant_hash,metric_definition_hash,tame,seed,step,t,n_fee,n_fee_per_particle,n_force_per_particle,n_extra_potential_equivalent_per_particle,CV_SW2,CV_MMD2_biased,CV_MMD2_unbiased,latent_z1_KS,CV_KDE_Hellinger,basin_outside_mass,basin_JS,basin_TV,tamed,tame_cap,boundary_rule,score_evaluation,splitting,jump_mode,jump_cap_k,m_clip_fraction,jump_count_mean,max_log_magnitude,jump_count_applied_cumulative,score_clip_fraction_cumulative,jump_rate_per_particle_time_cumulative,jump_cap_hit_fraction_cumulative,boundary_reject_fraction_cumulative,nonfinite_proposal_fraction_cumulative
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,3,433,2.165,1075501718.0991101,336094.28690597194,433.0,443392.0,0.2424055628315777,0.03352329860332537,0.03257203178641266,0.17375000000000007,0.07179601376805367,0.0,0.012686048594179463,0.1386477216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.005078125,152.24583410721317,7071,0.0,1.0206408775981524,0.0,8.660508083140878e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,0,442,2.21,1097856257.2743802,343080.0803982438,442.0,452608.0,0.2678851079797375,0.04485994324672127,0.043946578512037204,0.185,0.0740153527434887,0.0,0.01645238386142036,0.13897475870879367,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.004930555555555555,194.5490170062511,7213,0.0,1.01993778280543,0.0,8.484162895927603e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,1,442,2.21,1097856257.2743802,343080.0803982438,442.0,452608.0,0.2282058226456598,0.028261235985753586,0.02731904605203528,0.15749999999999997,0.070766333382694,0.0,0.009164142677086385,0.10489772163690782,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.004930555555555555,194.5490170062511,7213,0.0,1.01993778280543,0.0,8.484162895927603e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,2,442,2.21,1097856257.2743802,343080.0803982438,442.0,452608.0,0.22525030169884896,0.027710316455330175,0.02676061507079841,0.15000000000000002,0.06874747102029344,0.0,0.009671838747607065,0.11739772163690779,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.004930555555555555,194.5490170062511,7213,0.0,1.01993778280543,0.0,8.484162895927603e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,3,442,2.21,1097856257.2743802,343080.0803982438,442.0,452608.0,0.2345594600053899,0.032026582860323116,0.03107760877322352,0.16875000000000007,0.07339996324963405,0.0,0.012224390135533201,0.1373977216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.004930555555555555,194.5490170062511,7213,0.0,1.01993778280543,0.0,8.484162895927603e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,0,450,2.25,1117726958.7635093,349289.67461359664,450.0,460800.0,0.26650213495375963,0.044278261676739095,0.04336509922317988,0.17375000000000002,0.07453645488826388,0.0,0.016280546998284042,0.14022475870879364,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.005195312499999999,138.91106908698853,7346,0.0,1.0202777777777778,0.0,8.333333333333334e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,1,450,2.25,1117726958.7635093,349289.67461359664,450.0,460800.0,0.22574254909340397,0.02666330953218976,0.025718051109743345,0.13375000000000004,0.06645517676962198,0.0,0.008654252527394591,0.09989772163690783,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.005195312499999999,138.91106908698853,7346,0.0,1.0202777777777778,0.0,8.333333333333334e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,2,450,2.25,1117726958.7635093,349289.67461359664,450.0,460800.0,0.22599609558160033,0.02787297470693184,0.026923165427062745,0.15749999999999997,0.06730951502693217,0.0,0.00944740245675741,0.1161477216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.005195312499999999,138.91106908698853,7346,0.0,1.0202777777777778,0.0,8.333333333333334e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,3,450,2.25,1117726958.7635093,349289.67461359664,450.0,460800.0,0.23218116343411993,0.030881387525423465,0.029932588596423004,0.16375000000000006,0.07399002588804682,0.0,0.011449591282135718,0.1323977216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.005195312499999999,138.91106908698853,7346,0.0,1.0202777777777778,0.0,8.333333333333334e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,0,458,2.29,1137597660.2526383,355499.2688289495,458.0,468992.0,0.2630444410222226,0.042538819898380154,0.04162376774512999,0.175,0.07680758324932047,0.0,0.01554949140411059,0.13772475870879367,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.0049609375,112.7998578482183,7473,0.0,1.0197871179039302,0.0,8.87008733624454e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,1,458,2.29,1137597660.2526383,355499.2688289495,458.0,468992.0,0.22237312401401366,0.026105411209661367,0.025164558759832256,0.14749999999999996,0.0679112832329618,0.0,0.008196231299524005,0.10022475870879365,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.0049609375,112.7998578482183,7473,0.0,1.0197871179039302,0.0,8.87008733624454e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,2,458,2.29,1137597660.2526383,355499.2688289495,458.0,468992.0,0.22266787671986873,0.02687955273662679,0.025937516836431862,0.14875,0.0636653553825336,0.0,0.009088974506640153,0.11114772163690781,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.0049609375,112.7998578482183,7473,0.0,1.0197871179039302,0.0,8.87008733624454e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,3,458,2.29,1137597660.2526383,355499.2688289495,458.0,468992.0,0.2324417790577069,0.030124862856680923,0.029176134853742486,0.15625,0.0731277317912199,0.0,0.011273298611739719,0.12989772163690783,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.0049609375,112.7998578482183,7473,0.0,1.0197871179039302,0.0,8.87008733624454e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,0,467,2.335,1159952199.4279087,362485.06232122146,467.0,478208.0,0.25227335150829855,0.03739025060250811,0.036469174745593747,0.16500000000000004,0.07315157004199568,0.0,0.013475334040617216,0.13022475870879366,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.005,138.2518114044957,7617,0.0,1.0194057815845825,0.0,8.699143468950749e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,1,467,2.335,1159952199.4279087,362485.06232122146,467.0,478208.0,0.21566524071725818,0.023556156183691,0.022608286403524414,0.12874999999999992,0.06574909610596669,0.0,0.0070906153661931025,0.09272475870879364,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.005,138.2518114044957,7617,0.0,1.0194057815845825,0.0,8.699143468950749e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,2,467,2.335,1159952199.4279087,362485.06232122146,467.0,478208.0,0.22245713254984822,0.024974156346020182,0.024020074068976327,0.14499999999999996,0.07329085100757038,0.0,0.008348777840702468,0.10864772163690779,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.005,138.2518114044957,7617,0.0,1.0194057815845825,0.0,8.699143468950749e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,3,467,2.335,1159952199.4279087,362485.06232122146,467.0,478208.0,0.22168228595232536,0.026826638166620342,0.025880231096459427,0.15374999999999994,0.06662437973230517,0.0,0.009327983605859957,0.11489772163690783,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.005,138.2518114044957,7617,0.0,1.0194057815845825,0.0,8.699143468950749e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,0,475,2.375,1179822900.9170375,368694.65653657424,475.0,486400.0,0.2502306988012074,0.03597635452837111,0.03505428380225406,0.16375000000000003,0.07366617707966283,0.0,0.013315415642840844,0.13022475870879366,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.005898437499999999,135.6246161444127,7768,0.0,1.0221052631578946,0.0,8.552631578947368e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,1,475,2.375,1179822900.9170375,368694.65653657424,475.0,486400.0,0.2227124735045206,0.025455936257246514,0.02451296812796888,0.14250000000000002,0.06398570481808907,0.0,0.008043955872837107,0.10022475870879365,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.005898437499999999,135.6246161444127,7768,0.0,1.0221052631578946,0.0,8.552631578947368e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,2,475,2.375,1179822900.9170375,368694.65653657424,475.0,486400.0,0.2097745779201003,0.022540549647282693,0.021586971255308396,0.15625,0.07361242311190741,0.0,0.006813329636766548,0.0936477216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.005898437499999999,135.6246161444127,7768,0.0,1.0221052631578946,0.0,8.552631578947368e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,3,475,2.375,1179822900.9170375,368694.65653657424,475.0,486400.0,0.21767455670693586,0.02518227081528024,0.024237724764828772,0.1462500000000001,0.07128062326512252,0.0,0.008875564230841036,0.10739772163690782,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.005898437499999999,135.6246161444127,7768,0.0,1.0221052631578946,0.0,8.552631578947368e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,0,483,2.415,1199693602.4061666,374904.25075192703,483.0,494592.0,0.2469087817272326,0.03560044856255784,0.034679842072818934,0.15750000000000003,0.06956309819241024,0.0,0.01231880199105553,0.12647475870879366,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.0051953125,121.57762562112667,7901,0.0,1.0223861283643891,0.0,9.057971014492753e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,1,483,2.415,1199693602.4061666,374904.25075192703,483.0,494592.0,0.2223664667184969,0.025470303804209005,0.0245301449965577,0.13624999999999998,0.06274135210617648,0.0,0.008275109409305183,0.10022475870879367,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.0051953125,121.57762562112667,7901,0.0,1.0223861283643891,0.0,9.057971014492753e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,2,483,2.415,1199693602.4061666,374904.25075192703,483.0,494592.0,0.21363348370608357,0.02325179277293765,0.022304294035446315,0.15625,0.07106489665752347,0.0,0.006665056535522584,0.08864772163690779,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.0051953125,121.57762562112667,7901,0.0,1.0223861283643891,0.0,9.057971014492753e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,3,483,2.415,1199693602.4061666,374904.25075192703,483.0,494592.0,0.22263274964649332,0.0272924048184483,0.02634897023476146,0.15375000000000005,0.07138485574051989,0.0,0.008787542573498496,0.1048977216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.0051953125,121.57762562112667,7901,0.0,1.0223861283643891,0.0,9.057971014492753e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,0,492,2.46,1222048141.5814369,381890.044244199,492.0,503808.0,0.24632630469174266,0.034914424674655664,0.03398783433677388,0.15625000000000003,0.06977718118030662,0.0,0.012036184512720004,0.12272475870879368,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.0055208333333333325,141.08029276616307,8060,0.0,1.0238821138211383,0.0,8.892276422764228e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,1,492,2.46,1222048141.5814369,381890.044244199,492.0,503808.0,0.21328514370439552,0.022523045797374075,0.021578788983149688,0.12250000000000003,0.07091989540695087,0.0,0.006813387739810588,0.09522475870879367,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.0055208333333333325,141.08029276616307,8060,0.0,1.0238821138211383,0.0,8.892276422764228e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,2,492,2.46,1222048141.5814369,381890.044244199,492.0,503808.0,0.20706863854941637,0.021190984898183385,0.02023643598101299,0.13999999999999996,0.0687972925031265,0.0,0.006080971404144412,0.08614772163690779,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.0055208333333333325,141.08029276616307,8060,0.0,1.0238821138211383,0.0,8.892276422764228e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,3,492,2.46,1222048141.5814369,381890.044244199,492.0,503808.0,0.21775406881006337,0.02562766717638043,0.0246855691275345,0.14000000000000007,0.06842142898520753,0.0,0.00796857624048362,0.09739772163690782,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.0055208333333333325,141.08029276616307,8060,0.0,1.0238821138211383,0.0,8.892276422764228e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,0,500,2.5,1241918843.070566,388099.63845955185,500.0,512000.0,0.24225803161062698,0.03298597379519397,0.03205660169299418,0.15999999999999998,0.07229372221217956,0.0,0.010935318274437963,0.11897475870879366,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.0059765625,165.95135676478526,8213,0.0,1.026625,0.0,8.75e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,1,500,2.5,1241918843.070566,388099.63845955185,500.0,512000.0,0.20737937367420872,0.019800395107474444,0.018845243773961573,0.11750000000000005,0.06536017222217805,0.0,0.005866316558141957,0.08522475870879366,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.0059765625,165.95135676478526,8213,0.0,1.026625,0.0,8.75e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,2,500,2.5,1241918843.070566,388099.63845955185,500.0,512000.0,0.2031982777802546,0.020815461791583556,0.019856980829694892,0.14125,0.0678606044023381,0.0,0.006065185616717038,0.08864772163690779,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.0059765625,165.95135676478526,8213,0.0,1.026625,0.0,8.75e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,3,500,2.5,1241918843.070566,388099.63845955185,500.0,512000.0,0.2174267765360941,0.02438304969663463,0.023436541291016022,0.13,0.06734527848205785,0.0,0.007954070769114287,0.09647475870879366,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.0059765625,165.95135676478526,8213,0.0,1.026625,0.0,8.75e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,0,559,2.795,1388465266.5528927,433895.39579777897,559.0,572416.0,0.23405144885035828,0.029783642535874733,0.028856455565436256,0.15749999999999997,0.06716580843858966,0.0,0.00939015400647138,0.11397475870879366,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.004788135593220337,150.30174009032163,9117,0.0,1.0193425760286225,0.0,1.0062611806797853e-05,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,1,559,2.795,1388465266.5528927,433895.39579777897,559.0,572416.0,0.19402488115125038,0.01683008367452421,0.015887002092373037,0.11875000000000002,0.061966092105228854,0.0,0.004644438753077399,0.08147475870879364,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.004788135593220337,150.30174009032163,9117,0.0,1.0193425760286225,0.0,1.0062611806797853e-05,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,2,559,2.795,1388465266.5528927,433895.39579777897,559.0,572416.0,0.17893763295291074,0.015016268077369332,0.014053760019902106,0.12374999999999992,0.06751662122083757,0.0,0.0035153014158343524,0.06614772163690781,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.004788135593220337,150.30174009032163,9117,0.0,1.0193425760286225,0.0,1.0062611806797853e-05,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,3,559,2.795,1388465266.5528927,433895.39579777897,559.0,572416.0,0.17695391421706802,0.01361423226234082,0.012659822083706307,0.10124999999999995,0.06387533701409676,0.0,0.0035452512708198545,0.07022475870879366,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.004788135593220337,150.30174009032163,9117,0.0,1.0193425760286225,0.0,1.0062611806797853e-05,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,0,619,3.095,1537495527.7213607,480467.3524129252,619.0,633856.0,0.21711859986917428,0.023494435585781126,0.02255847744548911,0.135,0.07087097876540727,0.0,0.007936449738020828,0.10772475870879367,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.0052604166666666684,296.9805037598545,10127,0.0,1.022516155088853,0.0,1.0096930533117933e-05,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,1,619,3.095,1537495527.7213607,480467.3524129252,619.0,633856.0,0.16628573356910042,0.009956121172531751,0.008994323898003476,0.09125,0.06449802733156329,0.0,0.002375760444468744,0.05897475870879365,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.0052604166666666684,296.9805037598545,10127,0.0,1.022516155088853,0.0,1.0096930533117933e-05,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,2,619,3.095,1537495527.7213607,480467.3524129252,619.0,633856.0,0.1679927149777498,0.011501967616549647,0.01054137022084567,0.10375000000000001,0.06435297483514602,0.0,0.002475211741192934,0.05897475870879365,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.0052604166666666684,296.9805037598545,10127,0.0,1.022516155088853,0.0,1.0096930533117933e-05,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,3,619,3.095,1537495527.7213607,480467.3524129252,619.0,633856.0,0.16252074903866245,0.00979575276559752,0.008833299857621268,0.09125000000000003,0.06122376419851483,0.0,0.0023048444913512404,0.06022475870879365,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.0052604166666666684,296.9805037598545,10127,0.0,1.022516155088853,0.0,1.0096930533117933e-05,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,0,678,3.39,1684041951.2036874,526263.1097511523,678.0,694272.0,0.19160731762438432,0.01643854182643878,0.01549050139454633,0.11874999999999997,0.0627716466095184,0.0,0.004781804313310313,0.08397475870879365,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.004703389830508475,241.78887173581938,11015,0.0,1.0153945427728615,0.0,9.679203539823008e-06,0.0
