epsilon,method,metric,estimator,seed,observed_mixing_time,censored,accepted,acceptance_reason,n_fit,window_start,window_end,window_initial_value,window_final_value,slope_log_chi2,slope_standard_error,lambda_eff,log_R2,residual_RMSE_log,predicted_threshold_time,noise_cutoff,upper_window_cutoff,predicted_to_observed_ratio
0.045,Langevin,bin_chi2_M120,seed,5,748.1135198811976,False,True,accepted,62,94.83129125254617,737.5767097420257,0.7909733333333335,0.14913333333333334,-0.0026254543320137448,2.5750975737172387e-05,0.0013127271660068724,0.9942610805056661,0.03761170652092274,754.382596668632,0.054968266666666654,0.8,
0.045,Langevin,bin_chi2_M120,seed,6,779.7239502987129,False,True,accepted,60,94.83129125254617,716.5030894636822,0.7954400000000001,0.1469133333333333,-0.0026709899865258115,3.012106969326969e-05,0.0013354949932629057,0.9926779509926938,0.04185948131887253,745.2466828587796,0.054968266666666654,0.8,
0.045,Langevin,bin_chi2_M120,seed,7,769.1871401595412,False,True,accepted,61,94.83129125254617,727.039899602854,0.78402,0.16537333333333334,-0.0026425873389461516,2.9604739253062285e-05,0.0013212936694730758,0.9926495867115698,0.04218686446939012,746.7651298165517,0.054968266666666654,0.8,
0.045,Langevin,bin_chi2_M40,seed,0,1032.6073936388361,False,True,accepted,88,84.29448111337437,1000.9969632213207,0.7998999999999999,0.060693333333333335,-0.002772734160497931,2.0442641635512444e-05,0.0013863670802489656,0.9953470269234351,0.050741044430270624,1018.4417912065766,0.019286044444444428,0.8,
0.045,Langevin,bin_chi2_M40,seed,1,1053.6810139171796,False,True,accepted,89,84.29448111337437,1011.5337733604924,0.7889133333333334,0.07151777777777776,-0.0027820571173615173,2.1111260598680322e-05,0.0013910285586807587,0.9950152287935384,0.053303400458615605,1010.3401373398293,0.019286044444444428,0.8,
0.045,Langevin,bin_chi2_M40,seed,2,1064.2178240563514,False,True,accepted,87,84.29448111337437,990.4601530821488,0.7934977777777776,0.07638888888888888,-0.0027057154397957376,2.0369437437708795e-05,0.0013528577198978688,0.9952056955600197,0.04969327173440999,1038.6099790517944,0.019286044444444428,0.8,
0.045,Langevin,bin_chi2_M40,seed,3,1064.2178240563514,False,True,accepted,93,84.29448111337437,1053.6810139171796,0.7772111111111111,0.061099999999999995,-0.0027093112014273954,1.9890359057291682e-05,0.0013546556007136977,0.9951192788784156,0.053671000507892676,1029.6888123972672,0.019286044444444428,0.8,
0.045,Langevin,bin_chi2_M40,seed,4,1053.6810139171796,False,True,accepted,88,84.29448111337437,1000.9969632213207,0.7774111111111112,0.06989555555555556,-0.0027456362726442363,2.080198087900961e-05,0.0013728181363221181,0.9950877190686108,0.05163296675835934,1017.2748522836953,0.019286044444444428,0.8,
0.045,Langevin,bin_chi2_M40,seed,5,1085.2914443346951,False,True,accepted,89,94.83129125254617,1022.0705834996643,0.7797555555555554,0.07221555555555555,-0.0027051271638329263,2.423316930290612e-05,0.0013525635819164631,0.993066656535198,0.06118584542578104,1042.8961187844532,0.019286044444444428,0.8,
0.045,Langevin,bin_chi2_M40,seed,6,1053.6810139171796,False,True,accepted,90,84.29448111337437,1022.0705834996643,0.7985222222222221,0.06305555555555556,-0.0027470965624324215,2.3286207383850923e-05,0.0013735482812162107,0.9937165974104102,0.0597963022029414,1026.5322860752617,0.019286044444444428,0.8,
0.045,Langevin,bin_chi2_M40,seed,7,1032.6073936388361,False,True,accepted,90,84.29448111337437,1022.0705834996643,0.7998177777777777,0.06642666666666666,-0.002704021102634129,2.0216762915065572e-05,0.0013520105513170645,0.9951049779335966,0.05191432185186359,1042.1417993904608,0.019286044444444428,0.8,
0.045,Langevin,bin_chi2_M80,seed,0,885.0920516904309,False,True,accepted,72,94.83129125254617,842.9448111337438,0.7953555555555556,0.10898666666666665,-0.002702922882910129,2.338243580195576e-05,0.0013514614414550645,0.9947887596887827,0.04283984656420193,862.0078472275056,0.035662133333333325,0.8,
0.045,Langevin,bin_chi2_M80,seed,1,874.5552415512591,False,True,accepted,75,84.29448111337437,864.0184314120874,0.7976622222222222,0.10153333333333334,-0.0026683496566008128,2.351260231122106e-05,0.0013341748283004064,0.99436382981043,0.04582508888476725,862.4964818493819,0.035662133333333325,0.8,
0.045,Langevin,bin_chi2_M80,seed,2,927.2392922471181,False,True,accepted,73,94.83129125254617,853.4816212729155,0.7522222222222221,0.11072888888888888,-0.0026551704745743773,2.6017143298670542e-05,0.0013275852372871886,0.9932291653152391,0.048673146581016354,854.8056966268272,0.035662133333333325,0.8,
0.045,Langevin,bin_chi2_M80,seed,3,864.0184314120874,False,True,accepted,71,94.83129125254617,832.4080009945719,0.7856355555555555,0.11637777777777777,-0.0026765612760276084,2.2095620095991195e-05,0.0013382806380138042,0.9953197428324265,0.03963369285179557,864.9697699036643,0.035662133333333325,0.8,
0.045,Langevin,bin_chi2_M80,seed,4,906.1656719687745,False,True,accepted,70,94.83129125254617,821.8711908554002,0.7568844444444444,0.11615999999999999,-0.0027198117168510108,2.3347619603056103e-05,0.0013599058584255054,0.9950140757727158,0.040989188147956435,839.0153073409283,0.035662133333333325,0.8,
0.045,Langevin,bin_chi2_M80,seed,5,885.0920516904309,False,True,accepted,74,84.29448111337437,853.4816212729155,0.7994622222222222,0.10105777777777777,-0.00271075931719835,2.648517125405748e-05,0.001355379658599175,0.9931737626152346,0.050580093408724415,851.1530805568021,0.035662133333333325,0.8,
0.045,Langevin,bin_chi2_M80,seed,6,916.7024821079464,False,True,accepted,74,84.29448111337437,853.4816212729155,0.7807066666666667,0.11016444444444444,-0.002652367526087803,2.3670953031910827e-05,0.0013261837630439016,0.9942981836394709,0.045205636163072084,859.0850356779822,0.035662133333333325,0.8,
0.045,Langevin,bin_chi2_M80,seed,7,885.0920516904309,False,True,accepted,69,84.29448111337437,800.7975705770566,0.7977155555555555,0.13153777777777775,-0.002660575001570258,2.5109546248938877e-05,0.001330287500785129,0.9940677763533129,0.0431318686568554,864.7956509814209,0.035662133333333325,0.8,
0.05,LSC-CP,KDE_chi2,seed,0,0.6,False,False,fewer than eight eligible contiguous points,5,,,,,,,,,,,,,
0.05,LSC-CP,KDE_chi2,seed,1,0.6,False,False,fewer than eight eligible contiguous points,4,,,,,,,,,,,,,
0.05,LSC-CP,KDE_chi2,seed,2,0.6,False,False,fewer than eight eligible contiguous points,5,,,,,,,,,,,,,
0.05,LSC-CP,KDE_chi2,seed,3,0.6,False,False,fewer than eight eligible contiguous points,4,,,,,,,,,,,,,
0.05,LSC-CP,KDE_chi2,seed,4,0.6,False,False,fewer than eight eligible contiguous points,4,,,,,,,,,,,,,
0.05,LSC-CP,KDE_chi2,seed,5,0.64,False,False,fewer than eight eligible contiguous points,5,,,,,,,,,,,,,
0.05,LSC-CP,KDE_chi2,seed,6,0.6,False,False,fewer than eight eligible contiguous points,3,,,,,,,,,,,,,
0.05,LSC-CP,KDE_chi2,seed,7,0.6,False,False,fewer than eight eligible contiguous points,5,,,,,,,,,,,,,
0.05,LSC-CP,bin_chi2_M120,seed,0,1.08,False,True,accepted,21,0.24,1.04,0.7457800000000001,0.17002666666666666,-1.9453126300306345,0.05035626565986325,0.9726563150153172,0.987428489183638,0.053165025077881414,1.0999071440298618,0.04923813333333333,0.8,
0.05,LSC-CP,bin_chi2_M120,seed,1,1.12,False,True,accepted,22,0.24,1.08,0.7525333333333335,0.14016666666666666,-1.9725701167902419,0.025025724603179846,0.9862850583951209,0.9967912002583801,0.028401716792924525,1.0925947217317469,0.04923813333333333,0.8,
0.05,LSC-CP,bin_chi2_M120,seed,2,1.12,False,True,accepted,22,0.24,1.08,0.7557466666666667,0.14109333333333335,-1.9057931020513779,0.04620210204790862,0.9528965510256889,0.9883821211037157,0.052434806120889084,1.1247045351334601,0.04923813333333333,0.8,
0.05,LSC-CP,bin_chi2_M120,seed,3,1.08,False,True,accepted,21,0.24,1.04,0.7672266666666667,0.15695333333333333,-2.0162640324893597,0.040183517923135716,1.0081320162446799,0.9925098668519668,0.042424864316414235,1.0837088751141826,0.04923813333333333,0.8,
0.05,LSC-CP,bin_chi2_M120,seed,4,1.08,False,True,accepted,21,0.24,1.04,0.7739066666666669,0.15477333333333332,-2.0540553302473854,0.043768527332309404,1.0270276651236927,0.9914469175164546,0.04620983749990183,1.0724064268519369,0.04923813333333333,0.8,
0.05,LSC-CP,bin_chi2_M120,seed,5,1.08,False,True,accepted,21,0.24,1.04,0.7525000000000001,0.15417999999999998,-2.062496107732228,0.035502747636686476,1.031248053866114,0.9944017391354666,0.03748301117456726,1.055399635281187,0.04923813333333333,0.8,
0.05,LSC-CP,bin_chi2_M120,seed,6,1.16,False,True,accepted,23,0.24,1.12,0.7545666666666667,0.14136666666666667,-1.9753970022753253,0.041274984872515366,0.9876985011376627,0.9909150864296097,0.05018603668166145,1.0927405926461384,0.04923813333333333,0.8,
0.05,LSC-CP,bin_chi2_M120,seed,7,1.16,False,True,accepted,23,0.24,1.12,0.7658066666666667,0.15475333333333335,-1.9320780447661778,0.05793209369804259,0.9660390223830889,0.9814695802794958,0.07043932755772887,1.1195127745964388,0.04923813333333333,0.8,
0.05,LSC-CP,bin_chi2_M40,seed,0,1.6,False,True,accepted,28,0.24,1.32,0.743411111111111,0.07665555555555555,-2.0822488722049077,0.03456858833223168,1.0411244361024539,0.9928850746357846,0.05695325737106351,1.4487434290248014,0.01987044444444444,0.8,
0.05,LSC-CP,bin_chi2_M40,seed,1,1.48,False,True,accepted,31,0.24,1.44,0.7731199999999998,0.06709777777777777,-1.98411212860525,0.03450665736987191,0.992056064302625,0.9913048200333104,0.06648242853076684,1.5282788612562268,0.01987044444444444,0.8,
0.05,LSC-CP,bin_chi2_M40,seed,2,1.48,False,True,accepted,31,0.24,1.44,0.7454666666666666,0.06442444444444444,-2.0439833970819037,0.03557759438188734,1.0219916985409518,0.9912904175012098,0.06854575482166493,1.4727232510104948,0.01987044444444444,0.8,
0.05,LSC-CP,bin_chi2_M40,seed,3,1.48,False,True,accepted,31,0.24,1.44,0.7427777777777778,0.06282444444444445,-2.0582938872325602,0.03047751048004295,1.0291469436162801,0.9936818553067212,0.05871965199545128,1.4623970374612703,0.01987044444444444,0.8,
0.05,LSC-CP,bin_chi2_M40,seed,4,1.56,False,True,accepted,33,0.24,1.52,0.7423022222222222,0.06804222222222221,-1.984266390662439,0.03950234020566129,0.9921331953312195,0.9878631999190821,0.08376980179100381,1.5076785321931623,0.01987044444444444,0.8,
0.05,LSC-CP,bin_chi2_M40,seed,5,1.52,False,True,accepted,32,0.24,1.48,0.7159844444444443,0.06577555555555556,-1.9671845334701754,0.02553097186809268,0.9835922667350877,0.9949722149818007,0.051645817898200226,1.500336199620633,0.01987044444444444,0.8,
0.05,LSC-CP,bin_chi2_M40,seed,6,1.56,False,True,accepted,33,0.24,1.52,0.7773733333333332,0.062213333333333336,-1.9752197954630593,0.030500757321120373,0.9876098977315296,0.9926624063789328,0.06468078554241162,1.5368562582837628,0.01987044444444444,0.8,
0.05,LSC-CP,bin_chi2_M40,seed,7,1.56,False,True,accepted,30,0.24,1.4000000000000001,0.739128888888889,0.06839555555555556,-2.028893411144064,0.031142125774439502,1.014446705572032,0.9934463912114817,0.05705273706246226,1.4776834286063645,0.01987044444444444,0.8,
0.05,LSC-CP,bin_chi2_M80,seed,0,1.28,False,True,accepted,26,0.24,1.24,0.7488444444444444,0.1024488888888889,-1.969523746642474,0.04640265442432086,0.984761873321237,0.986852992503861,0.06819769563017183,1.2622578402886366,0.03925466666666665,0.8,
0.05,LSC-CP,bin_chi2_M80,seed,1,1.28,False,True,accepted,26,0.24,1.24,0.7538977777777777,0.10717333333333331,-1.9928896638722466,0.03236104808597948,0.9964448319361233,0.9937114548124548,0.04756083321139195,1.253646985184754,0.03925466666666665,0.8,
0.05,LSC-CP,bin_chi2_M80,seed,2,1.32,False,True,accepted,25,0.24,1.2,0.7674222222222221,0.10780444444444445,-2.005687484662102,0.0330105080216001,1.002843742331051,0.9938083221488565,0.04566440352403299,1.2560441069697772,0.03925466666666665,0.8,
0.05,LSC-CP,bin_chi2_M80,seed,3,1.24,False,True,accepted,25,0.24,1.2,0.740342222222222,0.10841777777777777,-2.022124856126443,0.037873039755732654,1.0110624280632214,0.9919964557794868,0.05239088622798145,1.2300191621226966,0.03925466666666665,0.8,
0.05,LSC-CP,bin_chi2_M80,seed,4,1.32,False,True,accepted,27,0.24,1.28,0.7557244444444444,0.10125777777777778,-1.9564378614005422,0.043986175635210074,0.9782189307002711,0.9875208055068182,0.0685206172141983,1.273769930635485,0.03925466666666665,0.8,
0.05,LSC-CP,bin_chi2_M80,seed,5,1.28,False,True,accepted,26,0.24,1.24,0.7481866666666666,0.10142666666666666,-1.9940857865445993,0.03403269657176547,0.9970428932722997,0.9930579000872017,0.05001764470307505,1.2492255452596923,0.03925466666666665,0.8,
0.05,LSC-CP,bin_chi2_M80,seed,6,1.28,False,True,accepted,24,0.24,1.16,0.7525599999999999,0.12007555555555555,-2.019517325437835,0.045940943409117745,1.0097586627189175,0.9887433052685843,0.05966429871505511,1.2394024395101593,0.03925466666666665,0.8,
0.05,LSC-CP,bin_chi2_M80,seed,7,1.32,False,True,accepted,25,0.24,1.2,0.7724044444444444,0.10041333333333333,-2.060489024843572,0.037366195246982446,1.030244512421786,0.9924928967414159,0.0516897533597334,1.232161615020454,0.03925466666666665,0.8,
0.05,Langevin,KDE_chi2,seed,0,268.7479726060992,False,False,negative slope or R2 criterion failed,12,180.99353257145458,241.32471009527276,0.4922222108510442,0.3809715456864343,-0.003620480713674983,0.00036617735508051016,0.0018102403568374915,0.9071989230584356,0.021923909253094627,254.95103906183522,0.2510628807349794,0.4973897802977859,
0.05,Langevin,KDE_chi2,seed,1,263.26332010393395,False,False,negative slope or R2 criterion failed,12,186.47818507361987,246.80936259743805,0.494504270603817,0.41930884774763366,-0.0035179218937197772,0.0005420140068046686,0.0017589609468598886,0.8081575655957345,0.032451667844067195,263.9066382170259,0.2510628807349794,0.4967897270235161,
0.05,Langevin,KDE_chi2,seed,2,252.29401509960334,False,False,negative slope or R2 criterion failed,12,186.47818507361987,246.80936259743805,0.4688705682426521,0.3872735567603704,-0.003150277820014366,0.00038401542999385414,0.001575138910007183,0.8706300807385655,0.02299191722853066,256.0460874181446,0.2510628807349794,0.498800582269314,
0.05,Langevin,KDE_chi2,seed,3,252.29401509960334,False,False,negative slope or R2 criterion failed,13,180.99353257145458,246.80936259743805,0.4927812982598889,0.4033654347047403,-0.0037752781091167005,0.0005535377160493861,0.0018876390545583502,0.8087492626605755,0.03767529786204385,252.21925874216433,0.2510628807349794,0.4972519919113688,
0.05,Langevin,KDE_chi2,seed,4,246.80936259743805,False,False,negative slope or R2 criterion failed,10,191.96283757578516,241.32471009527276,0.438129678178532,0.4071888771238522,-0.0026705351113418914,0.0006998221569083042,0.0013352675556709457,0.6454216005511288,0.031182345046111226,248.63552391993784,0.2510628807349794,0.49737034703102423,
0.05,Langevin,KDE_chi2,seed,5,263.26332010393395,False,False,negative slope or R2 criterion failed,9,186.47818507361987,230.35540509094218,0.4893085856709277,0.3891008448332205,-0.005164332604153664,0.0007232569378357618,0.002582166302076832,0.8792793119685304,0.027098491493595896,237.17685774500094,0.2510628807349794,0.4975284090518183,
0.05,Langevin,KDE_chi2,seed,6,246.80936259743805,False,False,negative slope or R2 criterion failed,12,180.99353257145458,241.32471009527276,0.4724240872655591,0.38192503192952143,-0.003735792718410029,0.00048524040962345474,0.0018678963592050144,0.8556421090795316,0.02905249753682902,241.67905570444628,0.2510628807349794,0.49732119634277494,
0.05,Langevin,KDE_chi2,seed,7,257.77866760176863,False,False,negative slope or R2 criterion failed,13,186.47818507361987,252.29401509960334,0.46883506228971583,0.38194194255116887,-0.0035133079376981585,0.0003962673964389709,0.0017566539688490793,0.8772403767068142,0.02697104779129964,248.8360808810356,0.2510628807349794,0.49736642146322707,
0.05,Langevin,bin_chi2_M120,seed,0,378.44102264940506,False,True,accepted,60,49.36187251948761,372.95637014723974,0.7832266666666667,0.14952666666666667,-0.005137577005593444,5.074737772397213e-05,0.002568788502796722,0.9943728592481806,0.03670937746104562,384.49645337374307,0.04923813333333333,0.8,
0.05,Langevin,bin_chi2_M120,seed,1,389.41032765373564,False,True,accepted,63,43.87722001732232,383.9256751515703,0.7931466666666667,0.1543466666666667,-0.005081128952497196,5.8512698082055945e-05,0.002540564476248598,0.9919756353654879,0.045578430617463674,385.2119410603841,0.04923813333333333,0.8,
0.05,Langevin,bin_chi2_M120,seed,2,383.9256751515703,False,True,accepted,61,49.36187251948761,378.44102264940506,0.7802066666666667,0.15294666666666668,-0.005113925678035148,5.2876187902751925e-05,0.002556962839017574,0.9937319462253232,0.03922076918287309,385.2909664097149,0.04923813333333333,0.8,
0.05,Langevin,bin_chi2_M120,seed,3,411.3489376623968,False,True,accepted,60,49.36187251948761,372.95637014723974,0.7688533333333334,0.15710666666666667,-0.005132333767448678,4.443191749233541e-05,0.002566166883724339,0.99567182770329,0.03214093227468755,381.22996255391604,0.04923813333333333,0.8,
0.05,Langevin,bin_chi2_M120,seed,4,394.8949801559009,False,True,accepted,63,49.36187251948761,389.41032765373564,0.7949066666666668,0.14103333333333334,-0.005065968167991893,5.570755477791603e-05,0.0025329840839959463,0.9926778027401085,0.04339336594516833,392.1556341751473,0.04923813333333333,0.8,
0.05,Langevin,bin_chi2_M120,seed,5,394.8949801559009,False,True,accepted,61,49.36187251948761,378.44102264940506,0.7981600000000001,0.14917333333333332,-0.005091514373218679,5.2972480129094415e-05,0.0025457571866093396,0.9936540901032107,0.039292193680993674,391.23788983014055,0.04923813333333333,0.8,
0.05,Langevin,bin_chi2_M120,seed,6,394.8949801559009,False,True,accepted,63,49.36187251948761,389.41032765373564,0.7767400000000002,0.1426066666666667,-0.005063566675895333,5.462483236381619e-05,0.0025317833379476665,0.9929510433491203,0.042549979978590315,387.7524499720644,0.04923813333333333,0.8,
0.05,Langevin,bin_chi2_M120,seed,7,394.8949801559009,False,True,accepted,60,54.8465250216529,378.44102264940506,0.7679133333333333,0.14809333333333333,-0.005128033483497626,6.249651450210354e-05,0.002564016741748813,0.9914589235552027,0.04520840768041672,386.7543533199052,0.04923813333333333,0.8,
0.05,Langevin,bin_chi2_M40,seed,0,548.4652502165291,False,True,accepted,86,49.36187251948761,515.5573352035373,0.7992555555555555,0.06675111111111112,-0.00527424660893115,4.3730551665918645e-05,0.002637123304465575,0.9942584700719523,0.054569777357599776,540.3014073281195,0.01987044444444444,0.8,
0.05,Langevin,bin_chi2_M40,seed,1,548.4652502165291,False,True,accepted,84,49.36187251948761,504.5880301992067,0.7610044444444444,0.06929777777777776,-0.005359740595642577,4.009692453910833e-05,0.0026798702978212885,0.9954316446334347,0.04828641827576255,523.3203767718055,0.01987044444444444,0.8,
0.05,Langevin,bin_chi2_M40,seed,2,548.4652502165291,False,True,accepted,90,43.87722001732232,532.0112927100332,0.78624,0.060948888888888886,-0.005313409693962476,4.077118404815386e-05,0.002656704846981238,0.9948453605667016,0.05449653041600567,528.1081894519341,0.01987044444444444,0.8,
0.05,Langevin,bin_chi2_M40,seed,3,559.4345552208596,False,True,accepted,89,49.36187251948761,532.0112927100332,0.7690044444444444,0.06459333333333331,-0.005310218686713255,4.4184430646029215e-05,0.0026551093433566275,0.9940127838768918,0.058069752342743426,529.7097333638503,0.01987044444444444,0.8,
0.05,Langevin,bin_chi2_M40,seed,4,564.9192077230249,False,True,accepted,89,49.36187251948761,532.0112927100332,0.7732088888888888,0.06109777777777777,-0.005273085365129022,4.423426042110833e-05,0.002636542682564511,0.9939150577693732,0.05813524153556159,534.1263897384179,0.01987044444444444,0.8,
0.05,Langevin,bin_chi2_M40,seed,5,559.4345552208596,False,True,accepted,88,43.87722001732232,521.0419877057026,0.7940644444444445,0.06262888888888887,-0.005200780238672285,3.5831995025200556e-05,0.0026003901193361427,0.9959343113391907,0.04629492000803634,540.498869364013,0.01987044444444444,0.8,
0.05,Langevin,bin_chi2_M40,seed,6,564.9192077230249,False,True,accepted,85,43.87722001732232,504.5880301992067,0.787131111111111,0.07350666666666666,-0.005312476859342636,4.088797697889316e-05,0.002656238429671318,0.9951073385497609,0.05012819095343781,528.4064399174612,0.01987044444444444,0.8,
0.05,Langevin,bin_chi2_M40,seed,7,542.9805977143637,False,True,accepted,88,43.87722001732232,521.0419877057026,0.7942533333333333,0.06159999999999999,-0.005253796942463568,4.39462378430804e-05,0.002626898471231784,0.9940187786196112,0.05677851775120799,535.5326715009276,0.01987044444444444,0.8,
0.05,Langevin,bin_chi2_M80,seed,0,482.6494201905455,False,True,accepted,74,43.87722001732232,444.25685267538853,0.7837022222222221,0.10911999999999998,-0.005082488116467966,4.746656888870891e-05,0.002541244058233983,0.9937592524083863,0.04718507433489403,448.96600654057494,0.03925466666666665,0.8,
0.05,Langevin,bin_chi2_M80,seed,1,455.2261576797191,False,True,accepted,69,49.36187251948761,422.3182426667274,0.7840355555555555,0.11316888888888887,-0.005186758660882522,4.247000567690224e-05,0.002593379330441261,0.9955280098031096,0.03797359291771534,446.3890564404582,0.03925466666666665,0.8,
0.05,Langevin,bin_chi2_M80,seed,2,455.2261576797191,False,True,accepted,68,49.36187251948761,416.83359016456205,0.7714533333333333,0.12847999999999998,-0.005100083100968046,5.1925260580940304e-05,0.002550041550484023,0.9932050584930406,0.0454120484773376,449.9643637556475,0.03925466666666665,0.8,
0.05,Langevin,bin_chi2_M80,seed,3,449.7415051775538,False,True,accepted,73,49.36187251948761,444.25685267538853,0.7927466666666666,0.10071555555555556,-0.005186991520346781,4.7582070916294375e-05,0.0025934957601733903,0.9940608142682428,0.04633542128380186,448.5014343498673,0.03925466666666665,0.8,
