epsilon,method,seed,rng_seed,metric,threshold,bias_floor,first_crossing_time,persistent_reached,censored,mixing_time,final_metric_value,n_recorded_points,n_recorded_points_below_threshold,persistence_records,N_particles,dt,nsteps,T_final,planned_T_final,clip_fraction_mean,clip_fraction_max
0.05,LSC-CP,0,20511713,truncated_KDE_chi2,0.05164399875640945,0.02065759950256378,17.04,False,True,,0.06703829864425734,225,3,4,2400,0.003,17889,53.667,53.665631459994955,0.0,0.0
0.05,LSC-CP,0,20511713,well_TV,0.075,0.01874999999999999,1.92,True,False,1.9200000000000002,0.014583333333333337,225,217,4,2400,0.003,17889,53.667,53.665631459994955,0.0,0.0
0.05,LSC-CP,0,20511713,W1,0.10001797186792878,0.04000718874717151,2.64,True,False,3.12,0.06171233874307929,225,213,4,2400,0.003,17889,53.667,53.665631459994955,0.0,0.0
0.05,LSC-CP,0,20511713,CDF_sup,0.08419313874524735,0.03367725549809894,1.92,True,False,1.9200000000000002,0.06080415744341505,225,217,4,2400,0.003,17889,53.667,53.665631459994955,0.0,0.0
0.05,LSC-CP,2,20511913,truncated_KDE_chi2,0.05164399875640945,0.02065759950256378,,False,True,,0.08567704763532108,225,0,4,2400,0.003,17889,53.667,53.665631459994955,0.0,0.0
0.05,LSC-CP,2,20511913,well_TV,0.075,0.01874999999999999,2.16,True,False,2.16,0.0016666666666667052,225,216,4,2400,0.003,17889,53.667,53.665631459994955,0.0,0.0
0.05,LSC-CP,2,20511913,W1,0.10001797186792878,0.04000718874717151,2.4,True,False,2.4000000000000004,0.05205366366028863,225,215,4,2400,0.003,17889,53.667,53.665631459994955,0.0,0.0
0.05,LSC-CP,2,20511913,CDF_sup,0.08419313874524735,0.03367725549809894,1.92,True,False,1.9200000000000002,0.06784392216476562,225,217,4,2400,0.003,17889,53.667,53.665631459994955,0.0,0.0
0.05,LSC-CP,3,20512013,truncated_KDE_chi2,0.05164399875640945,0.02065759950256378,8.4,False,True,,0.058557160750766515,225,2,4,2400,0.003,17889,53.667,53.665631459994955,0.0,0.0
0.05,LSC-CP,3,20512013,well_TV,0.075,0.01874999999999999,1.92,True,False,1.9200000000000002,0.01874999999999999,225,217,4,2400,0.003,17889,53.667,53.665631459994955,0.0,0.0
0.05,LSC-CP,3,20512013,W1,0.10001797186792878,0.04000718874717151,2.4,True,False,2.4000000000000004,0.0653851823498167,225,215,4,2400,0.003,17889,53.667,53.665631459994955,0.0,0.0
0.05,LSC-CP,3,20512013,CDF_sup,0.08419313874524735,0.03367725549809894,1.68,True,False,1.68,0.0687939915173757,225,217,4,2400,0.003,17889,53.667,53.665631459994955,0.0,0.0
0.05,LSC-CP,4,20512113,truncated_KDE_chi2,0.05164399875640945,0.02065759950256378,9.6,False,True,,0.08027129553353693,225,4,4,2400,0.003,17889,53.667,53.665631459994955,0.0,0.0
0.05,LSC-CP,4,20512113,well_TV,0.075,0.01874999999999999,1.92,True,False,1.9200000000000002,0.0050000000000000044,225,217,4,2400,0.003,17889,53.667,53.665631459994955,0.0,0.0
0.05,LSC-CP,4,20512113,W1,0.10001797186792878,0.04000718874717151,2.64,True,False,2.6399999999999997,0.05470449568434544,225,214,4,2400,0.003,17889,53.667,53.665631459994955,0.0,0.0
0.05,LSC-CP,4,20512113,CDF_sup,0.08419313874524735,0.03367725549809894,1.92,True,False,1.9200000000000002,0.06576058883143229,225,217,4,2400,0.003,17889,53.667,53.665631459994955,0.0,0.0
0.05,Langevin,1,20511812,truncated_KDE_chi2,0.05164399875640945,0.02065759950256378,575.76,True,False,586.56,0.019601346280535857,3402,958,4,2400,0.003,272080,816.24,900.0,0.0,0.0
0.05,Langevin,1,20511812,well_TV,0.075,0.01874999999999999,676.32,True,False,676.3199999999999,0.057083333333333375,3402,545,4,2400,0.003,272080,816.24,900.0,0.0,0.0
0.05,Langevin,1,20511812,W1,0.10001797186792878,0.04000718874717151,815.52,True,False,815.52,0.09991762833273869,3402,4,4,2400,0.003,272080,816.24,900.0,0.0,0.0
0.05,Langevin,1,20511812,CDF_sup,0.08419313874524735,0.03367725549809894,642.0,True,False,643.92,0.05843922060736917,3402,719,4,2400,0.003,272080,816.24,900.0,0.0,0.0
0.05,Langevin,2,20511912,truncated_KDE_chi2,0.05164399875640945,0.02065759950256378,617.04,True,False,640.08,0.025870097439861475,3596,924,4,2400,0.003,287600,862.8000000000001,900.0,0.0,0.0
0.05,Langevin,2,20511912,well_TV,0.075,0.01874999999999999,752.88,True,False,752.88,0.05666666666666664,3596,459,4,2400,0.003,287600,862.8000000000001,900.0,0.0,0.0
0.05,Langevin,2,20511912,W1,0.10001797186792878,0.04000718874717151,833.52,True,False,862.08,0.09666643694226855,3596,8,4,2400,0.003,287600,862.8000000000001,900.0,0.0,0.0
0.05,Langevin,2,20511912,CDF_sup,0.08419313874524735,0.03367725549809894,706.5600000000001,True,False,709.1999999999999,0.05727518735894488,3596,627,4,2400,0.003,287600,862.8000000000001,900.0,0.0,0.0
0.05,Langevin,0,20511712,truncated_KDE_chi2,0.05164399875640945,0.02065759950256378,646.32,True,False,677.52,0.02841056219419047,3751,890,4,2400,0.003,300000,900.0,900.0,0.0,0.0
0.05,Langevin,0,20511712,well_TV,0.075,0.01874999999999999,785.76,True,False,804.48,0.06333333333333335,3751,342,4,2400,0.003,300000,900.0,900.0,0.0,0.0
0.05,Langevin,0,20511712,W1,0.10001797186792878,0.04000718874717151,,False,True,,0.11504137320627231,3751,0,4,2400,0.003,300000,900.0,900.0,0.0,0.0
0.05,Langevin,0,20511712,CDF_sup,0.08419313874524735,0.03367725549809894,757.92,True,False,759.84,0.06373126907938098,3751,583,4,2400,0.003,300000,900.0,900.0,0.0,0.0
0.05,LSC-CP,5,20512213,truncated_KDE_chi2,0.05164399875640945,0.02065759950256378,9.84,False,True,,0.07679392494064016,225,2,4,2400,0.003,17889,53.667,53.665631459994955,0.0,0.0
0.05,LSC-CP,5,20512213,well_TV,0.075,0.01874999999999999,2.16,True,False,2.16,0.00708333333333333,225,216,4,2400,0.003,17889,53.667,53.665631459994955,0.0,0.0
0.05,LSC-CP,5,20512213,W1,0.10001797186792878,0.04000718874717151,2.64,True,False,2.6399999999999997,0.05719101162769223,225,214,4,2400,0.003,17889,53.667,53.665631459994955,0.0,0.0
0.05,LSC-CP,5,20512213,CDF_sup,0.08419313874524735,0.03367725549809894,1.92,True,False,1.9200000000000002,0.06415254654281952,225,216,4,2400,0.003,17889,53.667,53.665631459994955,0.0,0.0
0.05,Langevin,3,20512012,truncated_KDE_chi2,0.05164399875640945,0.02065759950256378,575.52,True,False,610.56,0.023573329656674413,3483,904,4,2400,0.003,278560,835.6800000000001,900.0,0.0,0.0
0.05,Langevin,3,20512012,well_TV,0.075,0.01874999999999999,775.6800000000001,True,False,775.68,0.057499999999999996,3483,249,4,2400,0.003,278560,835.6800000000001,900.0,0.0,0.0
0.05,Langevin,3,20512012,W1,0.10001797186792878,0.04000718874717151,831.12,True,False,834.96,0.09999555162577865,3483,6,4,2400,0.003,278560,835.6800000000001,900.0,0.0,0.0
0.05,Langevin,3,20512012,CDF_sup,0.08419313874524735,0.03367725549809894,715.2,True,False,717.84,0.058228705871646136,3483,388,4,2400,0.003,278560,835.6800000000001,900.0,0.0,0.0
0.05,Langevin,4,20512112,truncated_KDE_chi2,0.05164399875640945,0.02065759950256378,510.96000000000004,True,False,533.04,0.02067356833730897,3494,1295,4,2400,0.003,279440,838.32,900.0,0.0,0.0
0.05,Langevin,4,20512112,well_TV,0.075,0.01874999999999999,650.4,True,False,660.0,0.05458333333333332,3494,744,4,2400,0.003,279440,838.32,900.0,0.0,0.0
0.05,Langevin,4,20512112,W1,0.10001797186792878,0.04000718874717151,836.16,True,False,837.6,0.0977588161503079,3494,6,4,2400,0.003,279440,838.32,900.0,0.0,0.0
0.05,Langevin,4,20512112,CDF_sup,0.08419313874524735,0.03367725549809894,620.64,True,False,621.36,0.05593796079502056,3494,896,4,2400,0.003,279440,838.32,900.0,0.0,0.0
0.05,Langevin,5,20512212,truncated_KDE_chi2,0.05164399875640945,0.02065759950256378,548.64,True,False,558.96,0.024443445008445745,3416,1037,4,2400,0.003,273200,819.6,900.0,0.0,0.0
0.05,Langevin,5,20512212,well_TV,0.075,0.01874999999999999,663.6,True,False,664.3199999999999,0.057916666666666616,3416,649,4,2400,0.003,273200,819.6,900.0,0.0,0.0
0.05,Langevin,5,20512212,W1,0.10001797186792878,0.04000718874717151,808.8000000000001,True,False,818.88,0.09857209426360493,3416,8,4,2400,0.003,273200,819.6,900.0,0.0,0.0
0.05,Langevin,5,20512212,CDF_sup,0.08419313874524735,0.03367725549809894,637.44,True,False,638.64,0.0593291328062861,3416,758,4,2400,0.003,273200,819.6,900.0,0.0,0.0
