method,variant_label,variant_hash,metric_definition_hash,tame,seed,step,t,n_fee,n_fee_per_particle,n_force_per_particle,n_extra_potential_equivalent_per_particle,W2_exact_1d,MMD2_biased,MMD2_unbiased,KS,CDF_L2,W1_cdf,basin_mass_left,basin_mass_error,moment_1_error,moment_2_error,moment_3_error,moment_4_error,tamed,tame_cap,boundary_rule,score_evaluation,splitting,jump_mode,jump_cap_k,m_clip_fraction,jump_count_mean,max_log_magnitude,jump_count_applied_cumulative,score_clip_fraction_cumulative,jump_rate_per_particle_time_cumulative,jump_cap_hit_fraction_cumulative,boundary_reject_fraction_cumulative,nonfinite_proposal_fraction_cumulative
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,2,4139,20.695,14181829191.52157,1772728.6489401963,4139.0,2119168.0,0.14963690911020747,0.00045491955369747483,4.296595187858188e-06,0.035020526776435634,0.016312432029651075,0.02197949217621594,0.5005000000000001,0.0005000000000000282,0.004367307574179784,0.006590518611845786,0.028384064800840558,0.15922923156403523,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0005250000000000002,0.005075000000000001,4513.485505850764,164934,0.0004916344527663687,0.9962188934525248,0.0,5.134090359990336e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,3,4139,20.695,14181829191.52157,1772728.6489401963,4139.0,2119168.0,0.07272497372908701,0.00036801102374095507,-8.132323343490455e-05,0.03259723826874528,0.02577353263466905,0.03913959849918511,0.512,0.01200000000000001,0.020835226701800366,0.02546475648784663,0.0013920981281012738,0.04128353860557643,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0005250000000000002,0.005075000000000001,4513.485505850764,164934,0.0004916344527663687,0.9962188934525248,0.0,5.134090359990336e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,0,4169,20.845,14284620898.635763,1785577.6123294705,4169.0,2134528.0,0.15675075711451247,0.0006926300028690102,0.00024318156134495172,0.042682498150438564,0.022017222460160673,0.02688538883005139,0.4975,0.00250000000000003,0.009593598837072797,0.02375535331857337,0.038487365021997184,0.06779500303890307,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0004833333333333335,0.0050791666666666685,1710.6248587612022,166153,0.0004915747181578316,0.9963600383785081,0.0,5.097145598464859e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,1,4169,20.845,14284620898.635763,1785577.6123294705,4169.0,2134528.0,0.1185999354321369,0.00022039507943949488,-0.00023031189598587964,0.030436294086189974,0.024860440258727152,0.042168187992851824,0.5165,0.016499999999999987,0.025396672482780318,0.0019518912342536554,0.013169992586184221,0.1841645957992365,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0004833333333333335,0.0050791666666666685,1710.6248587612022,166153,0.0004915747181578316,0.9963600383785081,0.0,5.097145598464859e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,2,4169,20.845,14284620898.635763,1785577.6123294705,4169.0,2134528.0,0.10034277868532512,0.00023422959800023513,-0.00021609787893472898,0.029009140431024538,0.01702524327044457,0.02746582055473728,0.5075000000000001,0.007500000000000034,0.013687832234107808,0.009968724445933996,0.02781933492046017,0.11801812197818762,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0004833333333333335,0.0050791666666666685,1710.6248587612022,166153,0.0004915747181578316,0.9963600383785081,0.0,5.097145598464859e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,3,4169,20.845,14284620898.635763,1785577.6123294705,4169.0,2134528.0,0.10878046138356995,0.00016813607837817823,-0.000283140080467148,0.026866659583269725,0.016346132715445612,0.026968232329206324,0.507,0.007000000000000006,0.012223206808958421,0.000423728958424463,0.018621326284591407,0.16029094818453038,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0004833333333333335,0.0050791666666666685,1710.6248587612022,166153,0.0004915747181578316,0.9963600383785081,0.0,5.097145598464859e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,0,4198,20.990000000000002,14383986215.512817,1797998.2769391022,4198.0,2149376.0,0.1669619034496942,0.0005135977003710712,6.22729117973897e-05,0.03423470552730096,0.01870203691418852,0.027044668538417735,0.501,0.0010000000000000009,0.0033827105993937314,0.00481876259962799,0.013565202188746404,0.31696357188776625,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.00045689655172413815,0.004840517241379311,2619.571071564943,167276,0.0004913351595998095,0.9961648404001906,0.0,5.06193425440686e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,1,4198,20.990000000000002,14383986215.512817,1797998.2769391022,4198.0,2149376.0,0.13094113413377076,0.00021657957394782823,-0.00023470821137172582,0.03579271938508055,0.026809638316800916,0.04448106931567483,0.518,0.018000000000000016,0.033121462569709256,0.0048390862935918655,0.04630539541712534,0.2296856975887781,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.00045689655172413815,0.004840517241379311,2619.571071564943,167276,0.0004913351595998095,0.9961648404001906,0.0,5.06193425440686e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,2,4198,20.990000000000002,14383986215.512817,1797998.2769391022,4198.0,2149376.0,0.10030348079841976,0.00024204778595793286,-0.00020887387096613086,0.040828364504558845,0.021972081635724762,0.03607774775271111,0.5125,0.012499999999999983,0.021481876540529632,0.0026546670765944524,0.05174667726019783,0.19717852063095564,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.00045689655172413815,0.004840517241379311,2619.571071564943,167276,0.0004913351595998095,0.9961648404001906,0.0,5.06193425440686e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,3,4198,20.990000000000002,14383986215.512817,1797998.2769391022,4198.0,2149376.0,0.09886374869439027,0.0003157061690823859,-0.00013416795424969763,0.03911046140539198,0.021219373856130222,0.03180666680387535,0.508,0.008000000000000007,0.017877614484006623,0.01583767175459927,0.06161474153172375,0.11274586850002433,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.00045689655172413815,0.004840517241379311,2619.571071564943,167276,0.0004913351595998095,0.9961648404001906,0.0,5.06193425440686e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,0,4228,21.14,14486777922.62701,1810847.2403283762,4228.0,2164736.0,0.16418263121839946,0.0003969264451312293,-5.515613965512145e-05,0.022654486876705793,0.014369100091693544,0.025074373380563186,0.502,0.0020000000000000018,0.0056447548845136005,0.01608422563368883,0.050349934831777715,0.3677575971298944,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0004250000000000002,0.004820833333333335,1678.2566892597713,168433,0.0004908644749290445,0.9959377956480605,0.0,5.026017029328288e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,1,4228,21.14,14486777922.62701,1810847.2403283762,4228.0,2164736.0,0.14303715820821575,0.0004770814920457278,2.717465113055706e-05,0.04623597465579332,0.03275571203203207,0.05353227926474871,0.5195,0.01949999999999999,0.03391780487320284,0.0107381246650049,0.01086270930531656,0.21489773901589138,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0004250000000000002,0.004820833333333335,1678.2566892597713,168433,0.0004908644749290445,0.9959377956480605,0.0,5.026017029328288e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,2,4228,21.14,14486777922.62701,1810847.2403283762,4228.0,2164736.0,0.13458700283676236,0.00033853111024328975,-0.00011244378245767184,0.02873442886409483,0.016302341223125134,0.026506103617559715,0.503,0.0030000000000000027,0.004296503076791262,0.0032132397863047224,0.01800444739112805,0.18375192475826874,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0004250000000000002,0.004820833333333335,1678.2566892597713,168433,0.0004908644749290445,0.9959377956480605,0.0,5.026017029328288e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,3,4228,21.14,14486777922.62701,1810847.2403283762,4228.0,2164736.0,0.12098707940986918,0.000549479048892354,0.00010032974568618958,0.03287312048703139,0.020376621162455203,0.025271335378355905,0.501,0.0010000000000000009,0.0038345622968201268,0.029916733829801978,0.015494250363953748,0.0066738025118114885,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0004250000000000002,0.004820833333333335,1678.2566892597713,168433,0.0004908644749290445,0.9959377956480605,0.0,5.026017029328288e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,0,4258,21.29,14589569629.741203,1823696.2037176504,4258.0,2180096.0,0.1632925340120747,0.00035146894494642034,-0.00010007713598714219,0.023846623065228223,0.013306884633866006,0.020049082941703614,0.499,0.0010000000000000009,0.0021452507179474745,0.0081456887007888,0.017051395368676614,0.24740256616053025,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0004500000000000002,0.004837500000000001,3447.379039713898,169594,0.0004905765617660874,0.9957374354156882,0.0,4.990605918271488e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,1,4258,21.29,14589569629.741203,1823696.2037176504,4258.0,2180096.0,0.11686639564636346,0.0003068080966496245,-0.00014331887011143074,0.04441328351894558,0.02931699170575251,0.046712785721192376,0.5175,0.017499999999999988,0.03906078398040616,0.013040111063654103,0.09262504407811101,0.11235699318007064,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0004500000000000002,0.004837500000000001,3447.379039713898,169594,0.0004905765617660874,0.9957374354156882,0.0,4.990605918271488e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,2,4258,21.29,14589569629.741203,1823696.2037176504,4258.0,2180096.0,0.10460619531148023,0.00021647571377902963,-0.00023463188744299313,0.04758035518349224,0.022716361963662102,0.036507576145969625,0.511,0.01100000000000001,0.023414209294324265,0.0013516734193624869,0.02003860049690129,0.22979942208181792,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0004500000000000002,0.004837500000000001,3447.379039713898,169594,0.0004905765617660874,0.9957374354156882,0.0,4.990605918271488e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,3,4258,21.29,14589569629.741203,1823696.2037176504,4258.0,2180096.0,0.16495111566599208,0.000619218325603077,0.00016923338709495805,0.03202265889287842,0.016558640265567193,0.023038054352389162,0.4965,0.003500000000000031,0.006153977577403858,0.013569976443599807,0.013988377847697703,0.09955870108430565,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0004500000000000002,0.004837500000000001,3447.379039713898,169594,0.0004905765617660874,0.9957374354156882,0.0,4.990605918271488e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,0,4288,21.44,14692361336.855398,1836545.1671069248,4288.0,2195456.0,0.19403453224588468,0.0008737673448736549,0.00042326557655447683,0.020760542978000895,0.016676909273661424,0.026714760972462955,0.4905,0.009500000000000036,0.01826860187045508,0.008824674960866918,0.01884892183587162,0.030814201651827466,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0005375000000000001,0.005333333333333334,880.1109829215651,170874,0.0004909048507462687,0.9962336753731343,0.0,4.955690298507463e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,1,4288,21.44,14692361336.855398,1836545.1671069248,4288.0,2195456.0,0.08947705053447765,0.00038653800729193666,-6.295593889327211e-05,0.04168353915780165,0.02876962013068918,0.04505903681359331,0.514,0.014000000000000012,0.0257051239247327,0.02308972449873159,0.02524997701991255,0.05840684731047785,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0005375000000000001,0.005333333333333334,880.1109829215651,170874,0.0004909048507462687,0.9962336753731343,0.0,4.955690298507463e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,2,4288,21.44,14692361336.855398,1836545.1671069248,4288.0,2195456.0,0.15760960496353651,0.000406108736043298,-4.5243710429576645e-05,0.024309616926147748,0.014148646689502513,0.021195206207793263,0.499,0.0010000000000000009,0.0008675147482617344,0.0015932185825502376,0.015412676230922191,0.18952384094708907,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0005375000000000001,0.005333333333333334,880.1109829215651,170874,0.0004909048507462687,0.9962336753731343,0.0,4.955690298507463e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,3,4288,21.44,14692361336.855398,1836545.1671069248,4288.0,2195456.0,0.12581257508120747,0.0002739377838645307,-0.0001767024928340799,0.024277338854224673,0.012711605110363263,0.019046432441546305,0.503,0.0030000000000000027,0.009826125145691266,0.005997436585348126,0.05006725418245515,0.11707892450637936,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0005375000000000001,0.005333333333333334,880.1109829215651,170874,0.0004909048507462687,0.9962336753731343,0.0,4.955690298507463e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,0,4317,21.585,14791726653.73245,1848965.8317165563,4317.0,2210304.0,0.208469367734681,0.0011725422585651124,0.0007225128374035439,0.03318706814686359,0.022276431281112934,0.0354376130629781,0.4875,0.012499999999999983,0.023397830378452864,0.013910281745635578,0.019041603568251683,0.08867562347210345,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0004741379310344829,0.004844827586206898,2132.902544232645,171998,0.0004907922168172342,0.9960504980310401,0.0,4.922399814686125e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,1,4317,21.585,14791726653.73245,1848965.8317165563,4317.0,2210304.0,0.1367170717583913,0.0004953721758796936,4.5400070481371735e-05,0.03494585780267001,0.02104681093907869,0.02770210914598262,0.5015000000000001,0.001500000000000029,0.0033455048976479746,0.01630149279346571,0.017478480439271537,0.12738843308800873,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0004741379310344829,0.004844827586206898,2132.902544232645,171998,0.0004907922168172342,0.9960504980310401,0.0,4.922399814686125e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,2,4317,21.585,14791726653.73245,1848965.8317165563,4317.0,2210304.0,0.19611645596844737,0.0008246378990558467,0.00037352247217670165,0.03006850881674175,0.01762613470516636,0.03022306269951709,0.491,0.009000000000000008,0.016960410812969094,0.0018301519848513692,0.03232861093988213,0.1429269669083243,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0004741379310344829,0.004844827586206898,2132.902544232645,171998,0.0004907922168172342,0.9960504980310401,0.0,4.922399814686125e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,3,4317,21.585,14791726653.73245,1848965.8317165563,4317.0,2210304.0,0.12974781728519647,0.0004238435114067851,-2.627194230775398e-05,0.03172750236306665,0.017785489031008225,0.024277916631766316,0.5025000000000001,0.00250000000000003,0.0030993802755196294,0.014702983034816652,0.02080735904653055,0.09007290543786917,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0004741379310344829,0.004844827586206898,2132.902544232645,171998,0.0004907922168172342,0.9960504980310401,0.0,4.922399814686125e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,0,4347,21.735,14894518360.846645,1861814.7951058308,4347.0,2225664.0,0.24331080818811873,0.0017061296522186131,0.0012551767432508187,0.043112194431536216,0.03026672669802177,0.04883821600678415,0.483,0.017000000000000015,0.03981009935910274,0.0018927492162672532,0.05076248181903121,0.21001120809477902,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.000525,0.005083333333333335,1711.548792238117,173218,0.0004910282953761215,0.9961927766275592,0.0,4.88842880147228e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,1,4347,21.735,14894518360.846645,1861814.7951058308,4347.0,2225664.0,0.1286052859725119,0.0003879461069909995,-6.240460288797767e-05,0.0406721502496091,0.02134858633368987,0.030615113987802235,0.5035000000000001,0.003500000000000031,0.005920022017997237,0.011648397942830568,0.006944992725127216,0.14039322030750345,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.000525,0.005083333333333335,1711.548792238117,173218,0.0004910282953761215,0.9961927766275592,0.0,4.88842880147228e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,2,4347,21.735,14894518360.846645,1861814.7951058308,4347.0,2225664.0,0.2303525427909036,0.001757674140757226,0.0013080629827213475,0.043732879236236005,0.030705794064138574,0.04741901371222601,0.4825,0.017499999999999988,0.03626929111457363,0.020615169614375817,0.03339875802471759,0.03336331607546883,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.000525,0.005083333333333335,1711.548792238117,173218,0.0004910282953761215,0.9961927766275592,0.0,4.88842880147228e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,3,4347,21.735,14894518360.846645,1861814.7951058308,4347.0,2225664.0,0.1101708000026927,0.0003353412032373049,-0.00011411491274460062,0.03126048645642032,0.018275328627298505,0.024127981134040175,0.5045000000000001,0.004500000000000032,0.005036633548318121,0.021466599921242113,0.0005002713991966909,0.036725118616868335,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.000525,0.005083333333333335,1711.548792238117,173218,0.0004910282953761215,0.9961927766275592,0.0,4.88842880147228e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,0,4377,21.885,14997310067.960838,1874663.7584951047,4377.0,2241024.0,0.2531490914238061,0.0015230880668595237,0.0010715996354255797,0.03835289843482978,0.028434736001886337,0.04941100447832223,0.484,0.016000000000000014,0.03491994425924496,0.013653448642224286,0.052712565604322976,0.3678328914548804,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0005125000000000003,0.005025000000000001,1722.2559289184894,174424,0.0004911754626456478,0.9962531414210647,0.0,4.854923463559515e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,1,4377,21.885,14997310067.960838,1874663.7584951047,4377.0,2241024.0,0.1931145769966382,0.00074046379637982,0.00028988835472554264,0.02828985146073154,0.01711229590359197,0.028516476523805852,0.4925,0.007500000000000034,0.014153158542604074,0.003949538330836,0.03400804382636456,0.18506403050462594,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0005125000000000003,0.005025000000000001,1722.2559289184894,174424,0.0004911754626456478,0.9962531414210647,0.0,4.854923463559515e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,2,4377,21.885,14997310067.960838,1874663.7584951047,4377.0,2241024.0,0.2518304974545878,0.0022597957507981548,0.0018109198462763487,0.04532337377581536,0.03557668507658734,0.055390130536354415,0.47800000000000004,0.021999999999999992,0.04264033698641269,0.02836864526886118,0.053847726524232704,0.010271169735368013,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0005125000000000003,0.005025000000000001,1722.2559289184894,174424,0.0004911754626456478,0.9962531414210647,0.0,4.854923463559515e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,3,4377,21.885,14997310067.960838,1874663.7584951047,4377.0,2241024.0,0.12323970899418357,0.00032017565978059714,-0.00013019589516027885,0.03588600624105451,0.0165945119489294,0.024954129955758735,0.5045000000000001,0.004500000000000032,0.007274159248963892,0.008847175837408128,0.029862413708360118,0.13404577681454366,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0005125000000000003,0.005025000000000001,1722.2559289184894,174424,0.0004911754626456478,0.9962531414210647,0.0,4.854923463559515e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,0,4406,22.03,15096675384.837893,1887084.4231047365,4406.0,2255872.0,0.2405452684331916,0.001690820370799262,0.001240511975545311,0.037259931131887136,0.028007989006012243,0.04619909510368268,0.4835,0.016499999999999987,0.028575257308357097,0.006115817838118098,0.01739104104224403,0.17877909721383756,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0005344827586206899,0.005047413793103449,2566.20100732695,175595,0.0004914605083976396,0.9963402178847027,0.0,4.82296867907399e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,1,4406,22.03,15096675384.837893,1887084.4231047365,4406.0,2255872.0,0.15763751148635638,0.0004458323973479672,-4.434891646032391e-06,0.031118855567849657,0.015920550566566636,0.020432740949208675,0.4995,0.0005000000000000282,0.0021175273208663406,0.00836077380368494,0.014839767598444431,0.1517319727745422,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0005344827586206899,0.005047413793103449,2566.20100732695,175595,0.0004914605083976396,0.9963402178847027,0.0,4.82296867907399e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,2,4406,22.03,15096675384.837893,1887084.4231047365,4406.0,2255872.0,0.22879575720295708,0.0012612660151185562,0.0008097457269753416,0.035048813186365824,0.022460043615556542,0.03766618735792662,0.4865,0.013499999999999984,0.027529191685796366,0.009574762549946603,0.023467180797160914,0.2670936090226942,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0005344827586206899,0.005047413793103449,2566.20100732695,175595,0.0004914605083976396,0.9963402178847027,0.0,4.82296867907399e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,3,4406,22.03,15096675384.837893,1887084.4231047365,4406.0,2255872.0,0.10670874238470912,0.00026049081852852485,-0.00018967308540218664,0.029140638740005415,0.019117387210868447,0.030046781648350805,0.506,0.006000000000000005,0.007839994611491976,0.012723723708072288,0.03799304780382802,0.10846463237110793,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0005344827586206899,0.005047413793103449,2566.20100732695,175595,0.0004914605083976396,0.9963402178847027,0.0,4.82296867907399e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,0,4436,22.18,15199467091.952085,1899933.3864940107,4436.0,2271232.0,0.2483599370912292,0.002012176859042425,0.0015630153564111238,0.04551463730670774,0.0329693761634349,0.05153536096912624,0.47950000000000004,0.020499999999999963,0.040394146437536964,0.021398055775096902,0.05233751011841501,0.0631149349400445,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0005125000000000003,0.004962500000000001,4738.716949755068,176786,0.0004916027953110911,0.996314247069432,0.0,4.790351668169522e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,1,4436,22.18,15199467091.952085,1899933.3864940107,4436.0,2271232.0,0.1550556954734328,0.00037118220366461063,-7.948011419345313e-05,0.03131223454390916,0.014324762712495215,0.018526660036285763,0.4995,0.0005000000000000282,0.0001806896519358715,0.003898920082766155,0.0013712356163105065,0.1445178363806049,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0005125000000000003,0.004962500000000001,4738.716949755068,176786,0.0004916027953110911,0.996314247069432,0.0,4.790351668169522e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,2,4436,22.18,15199467091.952085,1899933.3864940107,4436.0,2271232.0,0.21741295952141443,0.0010191789216835723,0.0005668457245235903,0.035726105283752974,0.02118425771263714,0.03850304455390596,0.49,0.010000000000000009,0.02117142474912225,0.016357633260897786,0.024785082940157147,0.33465995995086095,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0005125000000000003,0.004962500000000001,4738.716949755068,176786,0.0004916027953110911,0.996314247069432,0.0,4.790351668169522e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,3,4436,22.18,15199467091.952085,1899933.3864940107,4436.0,2271232.0,0.18318644695671032,0.0006914991819048089,0.00024036118464909606,0.02707980933849269,0.016561375098730218,0.02747576566181914,0.4935,0.0065000000000000335,0.005989359281821236,0.0012492775118336796,0.031026297619226432,0.17135437737976245,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0005125000000000003,0.004962500000000001,4738.716949755068,176786,0.0004916027953110911,0.996314247069432,0.0,4.790351668169522e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,0,4466,22.330000000000002,15302258799.066278,1912782.349883285,4466.0,2286592.0,0.20786556783027169,0.001189100206851701,0.0007393035270075732,0.036495826991413294,0.02247597013501216,0.03560072846604617,0.488,0.01200000000000001,0.019787367471021156,0.01579595462582195,0.005199174564790858,0.08713098901895477,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0004833333333333336,0.005004166666666667,4238.48160716069,177987,0.0004915472458575906,0.9963446036721899,0.0,4.758172861621137e-07,0.0
