method,variant_label,variant_hash,metric_definition_hash,tame,seed,step,t,n_fee,n_fee_per_particle,n_force_per_particle,n_extra_potential_equivalent_per_particle,W2_exact_1d,MMD2_biased,MMD2_unbiased,KS,CDF_L2,W1_cdf,basin_mass_left,basin_mass_error,moment_1_error,moment_2_error,moment_3_error,moment_4_error,tamed,tame_cap,boundary_rule,score_evaluation,splitting,jump_mode,jump_cap_k,jump_count_mean,jump_count_applied_cumulative,jump_rate_per_particle_time_cumulative,jump_cap_hit_fraction_cumulative,boundary_reject_fraction_cumulative,nonfinite_proposal_fraction_cumulative
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,0,547,2.735,4376000.0,547.0,547.0,0.0,0.2102203442648669,0.0013730242041276597,0.0009111857929179346,0.05729391126922709,0.04885331795457252,0.09400221892351714,0.524,0.023999999999999994,0.05289996550273931,0.1526273616954379,0.10331893902631792,0.8634254642766651,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005116666666666669,21930,1.0022851919561244,0.0,4.570383912248629e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,1,547,2.735,4376000.0,547.0,547.0,0.0,0.24673335832302054,0.0017230942780595004,0.001262591365366883,0.05329070856538545,0.05619065520650875,0.10689877527184888,0.5335,0.033499999999999974,0.06945904935543895,0.1375941456164813,0.0836505188863409,0.7488537572091295,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005116666666666669,21930,1.0022851919561244,0.0,4.570383912248629e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,2,547,2.735,4376000.0,547.0,547.0,0.0,0.2378676190968847,0.0018492331764378145,0.0013876768349397883,0.06838512327100467,0.057122171464646015,0.10763961035559913,0.53,0.03,0.06613191633097858,0.15031930700334195,0.08623461368026453,0.7954506933068263,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005116666666666669,21930,1.0022851919561244,0.0,4.570383912248629e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,3,547,2.735,4376000.0,547.0,547.0,0.0,0.23666193542609348,0.00184006488767674,0.0013784733612764999,0.05466393008654803,0.0545450331291859,0.10451807051307208,0.5295,0.02949999999999997,0.060113938989098545,0.1534932667203135,0.06919351075431066,0.7941738448796029,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005116666666666669,21930,1.0022851919561244,0.0,4.570383912248629e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,0,577,2.8850000000000002,4616000.0,577.0,577.0,0.0,0.2124781886943082,0.0014153175348987634,0.0009544553412170753,0.07046604214086363,0.05083757648406586,0.09366945507503496,0.524,0.023999999999999994,0.05367667962480571,0.14551205125267197,0.037345564863189434,0.833377715134927,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004820833333333335,23087,1.0003032928942808,0.0,4.3327556325823226e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,1,577,2.8850000000000002,4616000.0,577.0,577.0,0.0,0.17770872192937648,0.0011112422656478493,0.0006490297313491711,0.053481447108471095,0.04219382098877089,0.08039906750093788,0.5165,0.016499999999999987,0.034409327560637366,0.14637969752717073,0.04483177271011012,0.7806004916772756,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004820833333333335,23087,1.0003032928942808,0.0,4.3327556325823226e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,2,577,2.8850000000000002,4616000.0,577.0,577.0,0.0,0.22326243332006546,0.0013664503107500003,0.0009048841310042022,0.06277938184967549,0.05128848774478709,0.09755172849756537,0.5265,0.026499999999999968,0.06561536395809298,0.14863632082269196,0.18672834318216153,0.8276208056516777,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004820833333333335,23087,1.0003032928942808,0.0,4.3327556325823226e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,3,577,2.8850000000000002,4616000.0,577.0,577.0,0.0,0.21791172994034136,0.0017938406244843996,0.0013330018181663128,0.07801587843895988,0.0553212614280094,0.09962466377129481,0.5275,0.02749999999999997,0.06121126300073788,0.1426303902936008,0.07799277749806513,0.684934288514588,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004820833333333335,23087,1.0003032928942808,0.0,4.3327556325823226e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,0,606,3.0300000000000002,4848000.0,606.0,606.0,0.0,0.2356363065255053,0.0017065792998733897,0.001244450447028811,0.06672946972722535,0.054380147728766676,0.10289250958599373,0.529,0.028999999999999998,0.064407276982771,0.15838257340070605,0.08190176495814017,0.9020341209363575,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004762931034482759,24192,0.998019801980198,0.0,4.1254125412541255e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,1,606,3.0300000000000002,4848000.0,606.0,606.0,0.0,0.1906829832808716,0.0009900021345844445,0.0005276657262148765,0.043926038543265156,0.03861823765407186,0.07724829235722125,0.5145,0.014499999999999985,0.03050871144893015,0.15566958462366776,0.07591626089813636,0.9949369534796232,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004762931034482759,24192,0.998019801980198,0.0,4.1254125412541255e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,2,606,3.0300000000000002,4848000.0,606.0,606.0,0.0,0.18570492080527312,0.0012635903996924824,0.0008032176111769651,0.06408972597661491,0.04724222419309706,0.08521927345125585,0.5235,0.023499999999999965,0.053164739177605246,0.12879648309460912,0.09145936789156411,0.6030823376541264,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004762931034482759,24192,0.998019801980198,0.0,4.1254125412541255e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,3,606,3.0300000000000002,4848000.0,606.0,606.0,0.0,0.1653012700628817,0.0011322576614072322,0.000671843580914433,0.05605887173733287,0.04420780851850413,0.08092750713708223,0.52,0.020000000000000018,0.045078062517762967,0.12601177821890253,0.07803374809062608,0.5698247779532423,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004762931034482759,24192,0.998019801980198,0.0,4.1254125412541255e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,0,636,3.18,5088000.0,636.0,636.0,0.0,0.1898732556192156,0.0016315460333229392,0.0011682092191530602,0.06457779665830239,0.04886193332512325,0.09076368847401414,0.518,0.018000000000000016,0.04040280815749427,0.16796507705611785,0.04516577129338858,0.8666181700798227,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005041666666666667,25402,0.9985062893081761,0.0,3.9308176100628933e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,1,636,3.18,5088000.0,636.0,636.0,0.0,0.1937724757253911,0.0011544263905058916,0.0006918912848785652,0.05564887223990082,0.040628374451474394,0.07895709679106991,0.514,0.014000000000000012,0.030670705860747646,0.16435021197547828,0.06585540764989792,1.135174792558482,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005041666666666667,25402,0.9985062893081761,0.0,3.9308176100628933e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,2,636,3.18,5088000.0,636.0,636.0,0.0,0.21781549164502853,0.0014793181685717194,0.0010170396569449958,0.047389043480637216,0.04805998130860754,0.09544500354668431,0.524,0.023999999999999994,0.04169469227111522,0.154229186931657,0.008040202055482006,0.8404161730337721,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005041666666666667,25402,0.9985062893081761,0.0,3.9308176100628933e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,3,636,3.18,5088000.0,636.0,636.0,0.0,0.1936885891448502,0.0011840274945709162,0.0007215776219965386,0.053542084052786626,0.0410627409542949,0.08002789237930102,0.514,0.014000000000000012,0.03433041971919144,0.1652878853757973,0.11430203387629165,1.098730292804261,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005041666666666667,25402,0.9985062893081761,0.0,3.9308176100628933e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,0,666,3.33,5328000.0,666.0,666.0,0.0,0.17956619864993273,0.0011412208990411177,0.000678666733365918,0.05318678858922393,0.04103258581355392,0.07758178746452804,0.514,0.014000000000000012,0.025655077825529,0.15662025699970927,0.0014709543761953542,0.9131166541304271,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0048291666666666665,26561,0.9970345345345345,0.0,3.753753753753754e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,1,666,3.33,5328000.0,666.0,666.0,0.0,0.1467182658397626,0.0009248747362176069,0.00046428663121556024,0.053736716483446995,0.03852697297191248,0.06913158984231904,0.513,0.013000000000000012,0.03252088681196111,0.1261336574242995,0.053571231094012114,0.6146341683935671,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0048291666666666665,26561,0.9970345345345345,0.0,3.753753753753754e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,2,666,3.33,5328000.0,666.0,666.0,0.0,0.21183937194640404,0.0011721994766674682,0.000712222385799266,0.044061645156874385,0.04461281726242973,0.0873859881399508,0.5245,0.024499999999999966,0.034955221080090616,0.12961600905326565,0.09192963924004038,0.802642776735868,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0048291666666666665,26561,0.9970345345345345,0.0,3.753753753753754e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,3,666,3.33,5328000.0,666.0,666.0,0.0,0.16124107576406616,0.0009504754687384986,0.0004900340559508276,0.043484606457022124,0.03232242703485575,0.052316994175040946,0.5055000000000001,0.005500000000000033,0.012379572666200173,0.12311478797709263,0.04298493098491158,0.6055680863929928,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0048291666666666665,26561,0.9970345345345345,0.0,3.753753753753754e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,0,695,3.475,5560000.0,695.0,695.0,0.0,0.19277672286219452,0.00140300433430951,0.0009392902530072078,0.052092606284975695,0.04020615322512558,0.07303672791538236,0.507,0.007000000000000006,0.015412022119572875,0.17413440581945716,0.03756653009316756,1.0115074177795491,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005168103448275863,27760,0.9985611510791367,0.0,5.39568345323741e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,1,695,3.475,5560000.0,695.0,695.0,0.0,0.15506384035811144,0.0008448682694878196,0.00038395520030121144,0.04646455845053904,0.03597052626690591,0.06770814173885076,0.5125,0.012499999999999983,0.028896635860403197,0.1304561167668461,0.072578150342301,0.6989825675177644,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005168103448275863,27760,0.9985611510791367,0.0,5.39568345323741e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,2,695,3.475,5560000.0,695.0,695.0,0.0,0.17744886110243652,0.0011015049621581063,0.0006385076402645185,0.049905046266057296,0.03846838462597942,0.07231010300047841,0.511,0.01100000000000001,0.020261807828077426,0.1580938665322813,0.023506170587744905,0.9125205904114734,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005168103448275863,27760,0.9985611510791367,0.0,5.39568345323741e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,3,695,3.475,5560000.0,695.0,695.0,0.0,0.183472566206141,0.0013867993244690568,0.0009238081948874655,0.05450754090947285,0.04012189393062865,0.06239120657129582,0.5035000000000001,0.003500000000000031,0.00015403396812873206,0.15414965870844033,0.05708955188897054,0.7755564407011623,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005168103448275863,27760,0.9985611510791367,0.0,5.39568345323741e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,0,725,3.625,5800000.0,725.0,725.0,0.0,0.18282631857348067,0.0013515065077459587,0.0008880015871791658,0.06438234065230072,0.044787394413679224,0.0841795431337039,0.515,0.015000000000000013,0.041112927926990346,0.16399039499701895,0.11735006556079133,0.8721312057398863,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005120833333333335,28989,0.9996206896551724,0.0,6.896551724137931e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,1,725,3.625,5800000.0,725.0,725.0,0.0,0.1906169996387451,0.0013459719951836036,0.0008824438271902713,0.04646374220007188,0.04100343830489729,0.07961310264842797,0.512,0.01200000000000001,0.026025185795935914,0.1757582688415995,0.03638806041379542,1.0491388315269092,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005120833333333335,28989,0.9996206896551724,0.0,6.896551724137931e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,2,725,3.625,5800000.0,725.0,725.0,0.0,0.1870963405723342,0.0012391163136862282,0.0007769002722346485,0.06142972551670156,0.036766743832387865,0.05959979341785898,0.504,0.0040000000000000036,0.007725003349084251,0.14922088269526013,0.039938234259718514,0.821903990543002,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005120833333333335,28989,0.9996206896551724,0.0,6.896551724137931e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,3,725,3.625,5800000.0,725.0,725.0,0.0,0.20708339257558103,0.0014751071002181426,0.0010127933971514347,0.048440526059131295,0.0374569678378446,0.05844890661411119,0.501,0.0010000000000000009,0.003108844687345351,0.15841726611077345,0.00776629122095935,0.896307582423297,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005120833333333335,28989,0.9996206896551724,0.0,6.896551724137931e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,0,755,3.775,6040000.0,755.0,755.0,0.0,0.20794510380816075,0.0016523663067531391,0.0011881842020945443,0.05767311403350375,0.047254493225139166,0.09124500213420175,0.5165,0.016499999999999987,0.033349687313659414,0.18751367442042488,0.07872607297952147,1.222643218955405,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0049916666666666686,30187,0.999569536423841,0.0,6.622516556291391e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,1,755,3.775,6040000.0,755.0,755.0,0.0,0.17537971740777766,0.0014021347108384985,0.000939072077725922,0.057572713070425274,0.04364549788535591,0.07865075990472715,0.512,0.01200000000000001,0.024934876090366685,0.16667234012632548,0.016172565504887892,0.9215156867203035,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0049916666666666686,30187,0.999569536423841,0.0,6.622516556291391e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,2,755,3.775,6040000.0,755.0,755.0,0.0,0.1874736252662849,0.0008632025237506058,0.0004018536523141547,0.040999510341683365,0.03222161766637135,0.0573005519477439,0.505,0.0050000000000000044,0.007393145937247493,0.14225936127772898,0.007144711085846778,0.9551125980409835,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0049916666666666686,30187,0.999569536423841,0.0,6.622516556291391e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,3,755,3.775,6040000.0,755.0,755.0,0.0,0.19212033652195087,0.0016016916358134736,0.0011379147333213657,0.04985023318595252,0.03941733741075971,0.06957690954500631,0.506,0.006000000000000005,0.016242961439069475,0.172146015289234,0.07813668862700424,0.9148363464515149,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0049916666666666686,30187,0.999569536423841,0.0,6.622516556291391e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,0,784,3.92,6272000.0,784.0,784.0,0.0,0.18494024522899316,0.0016612287098363154,0.001198248825905801,0.055873142113111056,0.04120457186220723,0.06709042461863268,0.504,0.0040000000000000036,0.010947236197627436,0.16386521754478856,0.0008076545257356068,0.8108575538772641,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005064655172413795,31362,1.000063775510204,0.0,7.971938775510204e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,1,784,3.92,6272000.0,784.0,784.0,0.0,0.19445028336955025,0.0012937696624243378,0.0008314599187015936,0.052722251902972056,0.03565789733652689,0.05674314564516549,0.5015000000000001,0.001500000000000029,0.010793405117114801,0.14950512913819858,0.04942687272198485,0.8040358110577533,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005064655172413795,31362,1.000063775510204,0.0,7.971938775510204e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,2,784,3.92,6272000.0,784.0,784.0,0.0,0.17027789364327342,0.0007278759636715204,0.00026718032193739916,0.04203326513298311,0.03452287519665834,0.06705458564739306,0.513,0.013000000000000012,0.014823913682529046,0.1321654510332848,0.07952445632639904,0.8431487722178567,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005064655172413795,31362,1.000063775510204,0.0,7.971938775510204e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,3,784,3.92,6272000.0,784.0,784.0,0.0,0.16041724431148804,0.001276516600293709,0.0008150126309385275,0.050419871706834984,0.03758659059663505,0.06372057265826422,0.5075000000000001,0.007500000000000034,0.010576752965988293,0.14324607300877146,0.00564546639998355,0.7079381533268675,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005064655172413795,31362,1.000063775510204,0.0,7.971938775510204e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,0,814,4.07,6512000.0,814.0,814.0,0.0,0.18336606923971635,0.001515310367903644,0.001052930821962006,0.0514187201687063,0.03885212572667569,0.06216142045697361,0.504,0.0040000000000000036,0.004419277888629821,0.1536890161661808,0.010042732012327717,0.7559200392490658,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004975,32556,0.9998771498771499,0.0,7.678132678132678e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,1,814,4.07,6512000.0,814.0,814.0,0.0,0.16138550561606,0.0012651922448833064,0.0008037731684962246,0.056295678664383564,0.03766047967864893,0.06031908248951923,0.506,0.006000000000000005,0.002988804223788873,0.13747164214016383,0.06261214478535657,0.6564205782112208,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004975,32556,0.9998771498771499,0.0,7.678132678132678e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,2,814,4.07,6512000.0,814.0,814.0,0.0,0.16654815598459677,0.0011125713173353313,0.0006502952716206378,0.05501162848726977,0.040895423538072476,0.07396840006707932,0.513,0.013000000000000012,0.021638065214151098,0.1485738285593572,0.0018096724858029734,0.806747343670874,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004975,32556,0.9998771498771499,0.0,7.678132678132678e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,3,814,4.07,6512000.0,814.0,814.0,0.0,0.18104653102722654,0.0010161840212484785,0.0005548288876403573,0.04526601632501018,0.034246220981813874,0.06087487234512687,0.5075000000000001,0.007500000000000034,0.017379131854844205,0.14590003498622472,0.05804898279708053,0.9092561362472412,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004975,32556,0.9998771498771499,0.0,7.678132678132678e-07,0.0
