experiment,method,seed,time,KDE_bandwidth,KDE_integral,KDE_integral_before_grid_renormalization,KDE_tail_mass_outside_plot,L1_density_error,L2_density_error,truncated_KDE_chi2,KDE_CDF_sup_error,empirical_CDF_sup_error,KDE_vs_empirical_CDF_sup,chi_interval_left,chi_interval_right,chi_omitted_target_mass,chi_target_density_min,quadrature
triple-well,LSC-overlong,2,2.8811999999999998,0.09199214785700836,0.9999999999999998,1.0000000000000302,0.0,0.08792346495612575,0.0014714825403307555,0.01333658684896117,0.015607295719843206,0.01757100772304865,0.006731266861691079,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-overlong,2,2.8959,0.09199214785700836,1.0,1.0000000000000302,0.0,0.09578116980128343,0.0017577068487136754,0.014688110595061754,0.01794707430238751,0.022207525961108754,0.00580085911070094,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-overlong,2,2.9106,0.09199214785700836,0.9999999999999999,1.0000000000000302,0.0,0.08786802841304907,0.0014512113102053735,0.011764628634404365,0.015363706899159335,0.01840051633134321,0.005199277740359998,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-overlong,2,2.9253,0.09199214785700836,1.0,1.00000000000003,0.0,0.0930342187865582,0.001600652524334739,0.012133841038142051,0.015453990953054553,0.018027115469357424,0.007139014317903425,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-overlong,2,2.94,0.09199214785700836,0.9999999999999998,1.0000000000000302,0.0,0.08940393936859564,0.0016313927779588841,0.012436420419357726,0.015600378945448856,0.018776856091595073,0.005992519709329569,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-overlong,2,2.9547,0.09199214785700836,0.9999999999999998,1.0000000000000302,0.0,0.08328946905231369,0.0012205381878890552,0.009155119186942461,0.016567808047549537,0.01848788025699377,0.006217805201467752,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-overlong,2,2.9694,0.09199214785700836,1.0000000000000002,1.00000000000003,0.0,0.08260099441112755,0.0012585735098652679,0.009096305484416992,0.016041768732206974,0.019650516331343182,0.00540959008923847,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-overlong,2,2.9840999999999998,0.09199214785700836,1.0,1.0000000000000302,0.0,0.08995214772045346,0.0015619831163644286,0.0107585030062684,0.014554503735759727,0.018443782136024045,0.006154715027082092,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-overlong,2,2.9988,0.09199214785700836,0.9999999999999999,1.0000000000000302,0.0,0.09338017004137794,0.0017945391019240603,0.010906249457004687,0.014386821010680007,0.017610448802690692,0.007525598943561529,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-overlong,2,3.0135,0.09199214785700836,0.9999999999999999,1.0000000000000302,0.0,0.09460876693710533,0.0019732064895575407,0.012552895704486856,0.012119810208272686,0.01626924964900267,0.005743588541169631,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-overlong,2,3.0282,0.09199214785700836,1.0,1.0000000000000302,0.0,0.10595863021211473,0.002326592155552658,0.014832177565649324,0.014987674260080075,0.019193522758261694,0.006947346937314358,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-overlong,2,3.0429,0.09199214785700836,1.0,1.0000000000000302,0.0,0.11089084654518626,0.002521640685440668,0.017329601277341334,0.013917799679553089,0.01876924964900273,0.006456381013045909,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-overlong,2,3.0576,0.09199214785700836,1.0,1.0000000000000302,0.0,0.1022548503991961,0.002232850678756805,0.015775652763612754,0.01393209253181682,0.019814726388346693,0.006552167884277815,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-overlong,2,3.0723,0.09199214785700836,0.9999999999999999,1.0000000000000302,0.0,0.1007542157864588,0.0020300132157384113,0.014725962894646916,0.014647872943613915,0.01918591631566935,0.0075485647789627075,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-overlong,2,3.087,0.09199214785700836,1.0,1.0000000000000302,0.0,0.08302859164111491,0.0014594318072708658,0.011164080445224645,0.014516926542295305,0.017767867304495866,0.007022331848987484,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-overlong,2,3.1017,0.09199214785700836,0.9999999999999999,1.0000000000000302,0.0,0.08213085358081065,0.001512379956539041,0.012507296147109371,0.01313605105946114,0.01590051633134315,0.006660029929239086,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
